Gene_set,Term,Overlap,P-value,Adjusted P-value,Old P-value,Old Adjusted P-value,Odds Ratio,Combined Score,Genes
KEGG_2021_Human,AMPK signaling pathway,3/120,0.020095201945805,0.0370847817727128,0,0,5.455472842569617,21.31602829517405,PRKAA2;PIK3CA;MTOR
KEGG_2021_Human,Cell cycle,3/124,0.0218901111470153,0.040033266331929,0,0,5.27406025059984,20.155983070060085,GSK3B;PLK1;CDK2
Reactome_2022,Reversible Hydration Of Carbon Dioxide R-HSA-1475029,10/12,2.6204465067143367e-22,1.8867214848343224e-19,0,0,1157.093023255814,57500.03376318277,CA12;CA1;CA3;CA5B;CA2;CA5A;CA4;CA7;CA6;CA9
Reactome_2022,Signal Transduction R-HSA-162582,38/2465,1.1918013499515036e-11,4.290484859825413e-09,0,0,4.717943253342426,118.67028568344595,APP;GSK3B;PRKAA2;KDM1A;FLT3;SRC;SERPINE1;KLK2;HIF1A;HDAC6;RPS6KA3;PSMB5;TERT;ADORA3;KDR;FYN;SOST;ST3GAL3;TAS2R31;STAT1;MMP2;PLK1;SIRT6;CSNK1E;MAPK14;MMP9;ESR1;PGF;ESR2;MTOR;VEGFA;PIK3CA;AXL;KIT;CDK2;BCL2;MAPKAPK5;FGFR1
Reactome_2022,PI3K/AKT Signaling In Cancer R-HSA-2219528,10/105,7.961277561762828e-11,1.9107066148230787e-08,0,0,24.246022031823745,563.813275491002,GSK3B;PIK3CA;FLT3;SRC;KIT;FYN;ESR1;ESR2;MTOR;FGFR1
Reactome_2022,Metabolism R-HSA-1430728,33/2049,1.5478296144712638e-10,2.7860933060482754e-08,0,0,4.64777021919879,104.98846860251896,ACHE;PRKAA2;CYP19A1;FUT4;PTGS1;CA1;FUT7;PSMB5;TTR;CA3;CA5B;CA2;CA5A;ALOX5;HSD17B1;CA4;CA7;CA6;CYP1B1;CA9;XDH;NADK;ST3GAL3;CA12;CBR1;ABCC1;RPSA;SYNJ2;TYR;PKM;PIK3CA;ABCG2;PTGES
Reactome_2022,Signaling By Receptor Tyrosine Kinases R-HSA-9006934,17/496,1.9816306979124623e-10,2.8535482049939463e-08,0,0,8.726645701752068,194.97011472840128,FLT3;SRC;STAT1;MAPK14;MMP9;HIF1A;ESR1;PGF;MTOR;VEGFA;RPS6KA3;PIK3CA;AXL;KIT;KDR;FYN;FGFR1
Reactome_2022,Signaling By VEGF R-HSA-194138,9/102,1.4633466791920243e-09,1.756016015030429e-07,0,0,22.03670745272525,448.2825979418563,PIK3CA;SRC;AXL;KDR;FYN;MAPK14;PGF;MTOR;VEGFA
Reactome_2022,Degradation Of Extracellular Matrix R-HSA-1474228,9/109,2.650090078721113e-09,2.725806938113145e-07,0,0,20.486896551724136,404.5890045091307,ADAMTS4;MMP12;ADAMTS5;MMP14;MMP13;MMP1;MMP2;KLK2;MMP9
Reactome_2022,Constitutive Signaling By Aberrant PI3K In Cancer R-HSA-2219530,8/78,3.726325203045317e-09,3.289287788111949e-07,0,0,25.75844155844156,499.9157971396165,PIK3CA;FLT3;SRC;KIT;FYN;ESR1;ESR2;FGFR1
Reactome_2022,Signaling By Interleukins R-HSA-449147,15/453,4.111609735139936e-09,3.289287788111949e-07,0,0,8.230170810079485,158.9200818065106,APP;MMP1;STAT1;MMP2;MAPK14;MMP9;HIF1A;VEGFA;RPS6KA3;CA1;PSMB5;PIK3CA;ALOX5;BCL2;FYN
Reactome_2022,Disease R-HSA-1643685,28/1736,5.9016402434382525e-09,3.947618206061689e-07,0,0,4.386692381870781,83.11920305519729,APP;GSK3B;DNMT1;KDM1A;FLT3;SRC;CYP19A1;HDAC6;ADAMTS4;ADAMTS5;PSMB5;TTR;KDR;CYP1B1;FYN;ST3GAL3;STAT1;RPSA;MAPK14;ESR1;ESR2;MTOR;VEGFA;PIK3CA;STING1;KIT;CDK2;FGFR1
Reactome_2022,PIP3 Activates AKT Signaling R-HSA-1257604,12/268,6.0310833703720255e-09,3.947618206061689e-07,0,0,10.964285714285714,207.51379028330376,GSK3B;PSMB5;KDM1A;PIK3CA;FLT3;SRC;KIT;FYN;ESR1;ESR2;MTOR;FGFR1
Reactome_2022,Activation Of Matrix Metalloproteinases R-HSA-1592389,6/33,1.041292570315372e-08,6.247755421892232e-07,0,0,49.07901234567901,902.0829435092498,MMP14;MMP13;MMP1;MMP2;KLK2;MMP9
Reactome_2022,Diseases Of Signal Transduction By Growth Factor Receptors And Second Messengers R-HSA-5663202,14/424,1.4728485360964882e-08,7.325622109043418e-07,0,0,8.117668054729327,146.3898243071614,GSK3B;FLT3;SRC;STAT1;ESR1;HDAC6;ESR2;MTOR;PSMB5;PIK3CA;KIT;KDR;FYN;FGFR1
Reactome_2022,Extracellular Matrix Organization R-HSA-1474244,12/291,1.5105914688008453e-08,7.325622109043418e-07,0,0,10.048643113159242,180.95776859796248,ADAMTS4;MMP12;ADAMTS5;MMP14;MMP13;TTR;MMP1;MMP2;SERPINE1;KDR;KLK2;MMP9
Reactome_2022,VEGFA-VEGFR2 Pathway R-HSA-4420097,8/93,1.5261712727173787e-08,7.325622109043418e-07,0,0,21.196791443850262,381.4981265850061,PIK3CA;SRC;AXL;KDR;FYN;MAPK14;MTOR;VEGFA
Reactome_2022,Signaling By KIT In Disease R-HSA-9669938,5/19,2.5281824240084138e-08,1.1154693689264484e-06,0,0,78.06122448979592,1365.539059519365,PIK3CA;SRC;STAT1;KIT;FYN
Reactome_2022,Intracellular Signaling By Second Messengers R-HSA-9006925,12/306,2.6337471210763368e-08,1.1154693689264484e-06,0,0,9.528668610301263,166.29692735144053,GSK3B;PSMB5;KDM1A;PIK3CA;FLT3;SRC;KIT;FYN;ESR1;ESR2;MTOR;FGFR1
Reactome_2022,Collagen Degradation R-HSA-1442490,6/40,3.5125334592831014e-08,1.4050133837132403e-06,0,0,38.96078431372549,668.736272661575,MMP12;MMP14;MMP13;MMP1;MMP2;MMP9
Reactome_2022,"PI5P, PP2A And IER3 Regulate PI3K/AKT Signaling R-HSA-6811558",8/106,4.2950316227679226e-08,1.6275909307331077e-06,0,0,18.37291280148423,311.6637954385744,PIK3CA;FLT3;SRC;KIT;FYN;ESR1;ESR2;FGFR1
Reactome_2022,Interleukin-4 And Interleukin-13 Signaling R-HSA-6785807,8/107,4.6239580243594295e-08,1.633221428659174e-06,0,0,18.186409550045912,307.1580854163274,MMP1;STAT1;MMP2;ALOX5;BCL2;MMP9;HIF1A;VEGFA
Reactome_2022,Signaling By SCF-KIT R-HSA-1433557,6/42,4.763562500255925e-08,1.633221428659174e-06,0,0,36.79259259259259,620.3115189136813,PIK3CA;SRC;STAT1;KIT;FYN;MMP9
Reactome_2022,Extra-nuclear Estrogen Signaling R-HSA-9009391,7/73,5.916732442436617e-08,1.936385162979256e-06,0,0,23.6407899216888,393.4512174744313,PIK3CA;SRC;MMP2;BCL2;MMP9;ESR1;ESR2
Reactome_2022,Negative Regulation Of PI3K/AKT Network R-HSA-199418,8/113,7.090691734599073e-08,2.219694803874492e-06,0,0,17.141991341991343,282.1897103033471,PIK3CA;FLT3;SRC;KIT;FYN;ESR1;ESR2;FGFR1
Reactome_2022,Cytokine Signaling In Immune System R-HSA-1280215,16/702,2.1694428241730177e-07,6.508328472519053e-06,0,0,5.602915451895044,85.96903516620091,APP;FLT3;MMP1;STAT1;MMP2;MAPK14;MMP9;HIF1A;VEGFA;RPS6KA3;CA1;PSMB5;PIK3CA;ALOX5;BCL2;FYN
Reactome_2022,Arachidonic Acid Metabolism R-HSA-2142753,6/59,3.831856151226675e-07,1.1035745715532824e-05,0,0,24.969811320754715,368.9226281815578,CBR1;ABCC1;ALOX5;CYP1B1;PTGES;PTGS1
Reactome_2022,Transcriptional Regulation By RUNX2 R-HSA-8878166,7/119,1.7005278737472462e-06,4.709154111915451e-05,0,0,13.898876404494382,184.6406221065287,GSK3B;MMP13;PSMB5;SRC;STAT1;ESR1;HDAC6
Reactome_2022,ESR-mediated Signaling R-HSA-8939211,8/188,3.4379246062374333e-06,9.167798949966489e-05,0,0,9.961616161616162,125.3235324562668,KDM1A;PIK3CA;SRC;MMP2;BCL2;MMP9;ESR1;ESR2
Reactome_2022,Erythrocytes Take Up Oxygen And Release Carbon Dioxide R-HSA-1247673,3/7,3.6988368343231376e-06,9.511294716830926e-05,0,0,160.48387096774192,2007.2507574283989,CA1;CA2;CA4
Reactome_2022,VEGF Binds To VEGFR Leading To Receptor Dimerization R-HSA-195399,3/8,5.897544132097508e-06,0.00014642178534862778,0,0,128.38064516129032,1545.8280801374915,KDR;PGF;VEGFA
Reactome_2022,Regulation Of Gene Expression By Hypoxia-inducible Factor R-HSA-1234158,3/11,1.719590425575834e-05,0.0003993887440047098,0,0,80.2258064516129,880.1444324729835,CA9;HIF1A;VEGFA
Reactome_2022,Erythrocytes Take Up Carbon Dioxide And Release Oxygen R-HSA-1237044,3/11,1.719590425575834e-05,0.0003993887440047098,0,0,80.2258064516129,880.1444324729835,CA1;CA2;CA4
Reactome_2022,Fatty Acid Metabolism R-HSA-8978868,7/173,2.002259314943417e-05,0.0004505083458622689,0,0,9.351969676458644,101.17567986204624,CBR1;ABCC1;PRKAA2;ALOX5;CYP1B1;PTGES;PTGS1
Reactome_2022,CD28 Co-Stimulation R-HSA-389356,4/34,2.0697585196512537e-05,0.00045158367701481896,0,0,28.80289855072464,310.6534757241944,PIK3CA;SRC;FYN;MTOR
Reactome_2022,MAPK Family Signaling Cascades R-HSA-5683057,9/318,2.2369226597297172e-05,0.0004737012691192343,0,0,6.560093739537998,70.24433152363726,PSMB5;PIK3CA;FLT3;SRC;MMP2;KIT;MAPKAPK5;FYN;FGFR1
Reactome_2022,TFAP2 (AP-2) Family Regulates Transcription Of Growth Factors And Their Receptors R-HSA-8866910,3/13,2.9599170340151376e-05,0.0006088972184259712,0,0,64.1741935483871,669.1933597211495,KIT;ESR1;VEGFA
Reactome_2022,"Platelet Activation, Signaling And Aggregation R-HSA-76002",8/254,3.067279380431435e-05,0.000613455876086287,0,0,7.26459719142646,75.49467104041109,APP;TTR;PIK3CA;SRC;SERPINE1;FYN;MAPK14;VEGFA
Reactome_2022,Immune System R-HSA-168256,23/1943,3.543411439841004e-05,0.0006860485981412168,0,0,2.9511415525114155,30.2428132213532,APP;FLT3;MMP1;SRC;STAT1;MMP2;MAPK14;MMP9;HIF1A;MTOR;VEGFA;MMP12;RPS6KA3;CA1;PKM;PSMB5;TTR;PIK3CA;STING1;ALOX5;BCL2;FYN;XDH
Reactome_2022,Signaling By Nuclear Receptors R-HSA-9006931,8/260,3.620812045745311e-05,0.0006860485981412168,0,0,7.0894660894660895,72.49849054822914,KDM1A;PIK3CA;SRC;MMP2;BCL2;MMP9;ESR1;ESR2
Reactome_2022,Axon Guidance R-HSA-422475,11/519,3.896582256788538e-05,0.0007193690320224992,0,0,4.941083835108847,50.16596265276578,GSK3B;RPS6KA3;PSMB5;PIK3CA;SRC;MMP2;RPSA;FYN;MAPK14;MMP9;FGFR1
Reactome_2022,Cellular Responses To Stress R-HSA-2262752,13/722,4.057569201602349e-05,0.0007303624562884228,0,0,4.2404030791714105,42.88040356557257,GSK3B;ABCC1;RPSA;MAPK14;HIF1A;HDAC6;MTOR;VEGFA;RPS6KA3;PSMB5;CDK2;CA9;MAPKAPK5
Reactome_2022,Generic Transcription Pathway R-HSA-212436,17/1190,4.674167014164802e-05,0.0008016434648269168,0,0,3.4362502293157218,34.26241977642886,GSK3B;DYRK2;PRKAA2;SRC;STAT1;SERPINE1;MAPK14;ESR1;HDAC6;ESR2;MTOR;VEGFA;MMP13;PSMB5;KIT;CDK2;MAPKAPK5
Reactome_2022,Synthesis Of Prostaglandins (PG) And Thromboxanes (TX) R-HSA-2162123,3/15,4.676253544823681e-05,0.0008016434648269168,0,0,53.473118279569896,533.1498864494959,CBR1;PTGS1;PTGES
Reactome_2022,Cellular Responses To Stimuli R-HSA-8953897,13/736,4.9400409786533294e-05,0.0008271696522396273,0,0,4.155260044326685,41.20169637209724,GSK3B;ABCC1;RPSA;MAPK14;HIF1A;HDAC6;MTOR;VEGFA;RPS6KA3;PSMB5;CDK2;CA9;MAPKAPK5
Reactome_2022,Regulation Of KIT Signaling R-HSA-1433559,3/16,5.735371733283438e-05,0.00093851537453729,0,0,49.35732009925558,482.03705760975896,SRC;KIT;FYN
Reactome_2022,Nervous System Development R-HSA-9675108,11/545,6.053647452938494e-05,0.000968583592470159,0,0,4.694205772196519,45.59136802914791,GSK3B;RPS6KA3;PSMB5;PIK3CA;SRC;MMP2;RPSA;FYN;MAPK14;MMP9;FGFR1
Reactome_2022,Regulation Of TP53 Activity Thru Phosphorylation R-HSA-6804756,5/90,7.303451157821545e-05,0.0011431488768764,0,0,12.81124757595346,122.02173279972672,DYRK2;PRKAA2;CDK2;MAPKAPK5;MAPK14
Reactome_2022,VEGFR2 Mediated Cell Proliferation R-HSA-5218921,3/18,8.299237239090204e-05,0.0012448855858635,0,0,42.77204301075269,401.91870215095247,SRC;KDR;VEGFA
Reactome_2022,Lewis Blood Group Biosynthesis R-HSA-9037629,3/18,8.299237239090204e-05,0.0012448855858635,0,0,42.77204301075269,401.91870215095247,FUT7;FUT4;ST3GAL3
Reactome_2022,EPH-ephrin Mediated Repulsion Of Cells R-HSA-3928665,4/49,8.949412055196608e-05,0.0013150156489268,0,0,19.18743961352657,178.85260283531898,SRC;MMP2;FYN;MMP9
Reactome_2022,Signaling By PDGFR In Disease R-HSA-9671555,3/19,9.821083440888516e-05,0.0013979445786036,0,0,40.096774193548384,370.02883113531794,PIK3CA;STAT1;KDR
Reactome_2022,Hemostasis R-HSA-109582,11/576,9.902107431775825e-05,0.0013979445786036,0,0,4.42954711087975,40.84121219530213,APP;TTR;KDM1A;PIK3CA;MMP1;SRC;SERPINE1;CDK2;FYN;MAPK14;VEGFA
Reactome_2022,Regulation Of TP53 Activity R-HSA-5633007,6/157,0.0001101300152642126,0.0015248771344275,0,0,8.720971302428255,79.48161500097855,DYRK2;PRKAA2;CDK2;MAPKAPK5;MAPK14;MTOR
Reactome_2022,RNA Polymerase II Transcription R-HSA-73857,17/1312,0.00015443226064937852,0.0020594887813457,0,0,3.0922535555446946,27.13685960186262,GSK3B;DYRK2;PRKAA2;SRC;STAT1;SERPINE1;MAPK14;ESR1;HDAC6;ESR2;MTOR;VEGFA;MMP13;PSMB5;KIT;CDK2;MAPKAPK5
Reactome_2022,Blood Group Systems Biosynthesis R-HSA-9033658,3/22,0.0001544616586009299,0.0020594887813457,0,0,33.76061120543294,296.26842648702603,FUT7;FUT4;ST3GAL3
Reactome_2022,Gene Expression (Transcription) R-HSA-74160,18/1449,0.00016317837238898894,0.0021361532385467,0,0,2.9790356394129978,25.979176738894218,GSK3B;DNMT1;DYRK2;PRKAA2;SRC;STAT1;SERPINE1;MAPK14;ESR1;HDAC6;ESR2;MTOR;VEGFA;MMP13;PSMB5;KIT;CDK2;MAPKAPK5
Reactome_2022,CD28 Dependent PI3K/Akt Signaling R-HSA-389357,3/23,0.0001770138224423282,0.0022359640729557,0,0,32.07096774193548,277.0701579251247,PIK3CA;FYN;MTOR
Reactome_2022,Signaling By NTRK2 (TRKB) R-HSA-9006115,3/23,0.0001770138224423282,0.0022359640729557,0,0,32.07096774193548,277.0701579251247,PIK3CA;SRC;FYN
Reactome_2022,Metabolism Of Lipids R-HSA-556833,12/732,0.0001974841694079088,0.0024515276202361,0,0,3.806349206349206,32.46759589189546,ACHE;CBR1;ABCC1;PRKAA2;PIK3CA;ALOX5;HSD17B1;CYP1B1;SYNJ2;CYP19A1;PTGES;PTGS1
Reactome_2022,Post NMDA Receptor Activation Events R-HSA-438064,4/61,0.000210940939665722,0.0025741945179545,0,0,15.138825324180017,128.1339937121721,RPS6KA3;PRKAA2;SRC;MAPT
Reactome_2022,Abacavir Transmembrane Transport R-HSA-2161517,2/5,0.00022586768599568456,0.0027104122319482,0,0,141.1418439716312,1184.964987580801,ABCB1;ABCG2
Reactome_2022,Signaling By ALK R-HSA-201556,3/26,0.00025717547174507096,0.0030355137648598,0,0,27.883590462833094,230.47884186791404,PIK3CA;SRC;HIF1A
Reactome_2022,Regulation Of IGF Transport And Uptake By IGFBPs R-HSA-381426,5/123,0.000317039919747133,0.0035242645377848,0,0,9.213075060532688,74.224981333471,APP;KLK1;MMP1;MMP2;KLK2
Reactome_2022,Costimulation By CD28 Family R-HSA-388841,4/68,0.0003208563224514985,0.0035242645377848,0,0,13.478260869565217,108.42610042953902,PIK3CA;SRC;FYN;MTOR
Reactome_2022,Downstream Signal Transduction R-HSA-186763,3/28,0.00032179542822181363,0.0035242645377848,0,0,25.65032258064516,206.2694937675109,PIK3CA;SRC;STAT1
Reactome_2022,RAF/MAP Kinase Cascade R-HSA-5673001,7/271,0.0003312859151910026,0.0035242645377848,0,0,5.851208716377256,46.88297814017956,PSMB5;PIK3CA;FLT3;SRC;KIT;FYN;FGFR1
Reactome_2022,Activated NTRK2 Signals Thru FYN R-HSA-9032500,2/6,0.0003377420182043853,0.0035242645377848,0,0,105.85106382978724,846.0917098504582,SRC;FYN
Reactome_2022,Activated NTRK3 Signals Thru PI3K R-HSA-9603381,2/6,0.0003377420182043853,0.0035242645377848,0,0,105.85106382978724,846.0917098504582,PIK3CA;SRC
Reactome_2022,Estrogen Biosynthesis R-HSA-193144,2/6,0.0003377420182043853,0.0035242645377848,0,0,105.85106382978724,846.0917098504582,HSD17B1;CYP19A1
Reactome_2022,FLT3 Signaling Thru SRC Family Kinases R-HSA-9706374,2/6,0.0003377420182043853,0.0035242645377848,0,0,105.85106382978724,846.0917098504582,FLT3;FYN
Reactome_2022,MAPK1/MAPK3 Signaling R-HSA-5684996,7/277,0.0003779343572788755,0.0038873248177255,0,0,5.719434040782355,45.07365879682451,PSMB5;PIK3CA;FLT3;SRC;KIT;FYN;FGFR1
Reactome_2022,FGFR1 Mutant Receptor Activation R-HSA-1839124,3/30,0.00039604353236937927,0.003994401025061,0,0,23.747909199522105,186.04079823243575,PIK3CA;STAT1;FGFR1
Reactome_2022,Regulation Of RUNX2 Expression And Activity R-HSA-8939902,4/72,0.0003994401025061017,0.003994401025061,0,0,12.682864450127877,99.24908020357051,GSK3B;PSMB5;STAT1;ESR1
Reactome_2022,Innate Immune System R-HSA-168249,14/1035,0.0004102942146206069,0.0040467374592717,0,0,3.157616874895488,24.625104821002587,APP;SRC;MAPK14;MMP9;MMP12;RPS6KA3;PKM;PSMB5;TTR;PIK3CA;STING1;ALOX5;BCL2;FYN
Reactome_2022,Cellular Response To Hypoxia R-HSA-1234174,4/73,0.0004210531679688076,0.0040967335261829,0,0,12.498424700693132,97.14714862183554,PSMB5;CA9;HIF1A;VEGFA
Reactome_2022,Signaling By NTRKs R-HSA-166520,5/132,0.0004387367523345086,0.0041469050269239,0,0,8.556286233451587,66.15387657132062,RPS6KA3;PIK3CA;SRC;FYN;MAPK14
Reactome_2022,Signaling By NOTCH R-HSA-157118,6/203,0.0004410092586116909,0.0041469050269239,0,0,6.669035532994924,51.52793416901543,PSMB5;STAT1;SIRT6;HIF1A;HDAC6;ST3GAL3
Reactome_2022,Activation Of NMDA Receptors And Postsynaptic Events R-HSA-442755,4/74,0.00044348845426825725,0.0041469050269239,0,0,12.319254658385091,95.11497922752076,RPS6KA3;PRKAA2;SRC;MAPT
Reactome_2022,Metabolism Of Proteins R-HSA-392499,20/1890,0.0005626504288097779,0.0051823855433951,0,0,2.537855333520968,18.9903959359163,ACHE;APP;DNMT1;KLK1;MMP1;MMP2;RPSA;KLK2;HIF1A;ESR1;ADAMTS4;BACE1;MMP12;DPP4;RAD52;ADAMTS5;PSMB5;TTR;SNCA;ST3GAL3
Reactome_2022,Amyloid Fiber Formation R-HSA-977225,4/79,0.0005686228582336353,0.0051823855433951,0,0,11.495072463768116,85.89455132922436,BACE1;APP;TTR;SNCA
Reactome_2022,Signaling By FGFR1 In Disease R-HSA-5655302,3/36,0.000682126294766358,0.0060633448423676,0,0,19.424242424242426,141.60847168791395,PIK3CA;STAT1;FGFR1
Reactome_2022,Transcriptional Regulation By AP-2 (TFAP2) Family Of Transcription Factors R-HSA-8864260,3/36,0.000682126294766358,0.0060633448423676,0,0,19.424242424242426,141.60847168791395,KIT;ESR1;VEGFA
Reactome_2022,FLT3 Signaling R-HSA-9607240,3/37,0.0007397419343401823,0.0064952950332308,0,0,18.85199240986717,135.9079565533667,PIK3CA;FLT3;FYN
Reactome_2022,EPH-Ephrin Signaling R-HSA-2682334,4/91,0.0009681046371414644,0.0083772622304622,0,0,9.903548225887056,68.73231205726461,SRC;MMP2;FYN;MMP9
Reactome_2022,Abacavir ADME R-HSA-2161522,2/10,0.0010006174330829,0.0083772622304622,0,0,52.91489361702128,365.49047439590856,ABCB1;ABCG2
Reactome_2022,Activation Of AMPK Downstream Of NMDARs R-HSA-9619483,2/10,0.0010006174330829,0.0083772622304622,0,0,52.91489361702128,365.49047439590856,PRKAA2;MAPT
Reactome_2022,Activation Of PPARGC1A (PGC-1alpha) By Phosphorylation R-HSA-2151209,2/10,0.0010006174330829,0.0083772622304622,0,0,52.91489361702128,365.49047439590856,PRKAA2;MAPK14
Reactome_2022,Drug ADME R-HSA-9748784,4/95,0.0011364494404558,0.0094050988175653,0,0,9.46631629240325,64.1801704620759,ABCC1;ABCB1;XDH;ABCG2
Reactome_2022,Signaling By PDGFRA Extracellular Domain Mutants R-HSA-9673770,2/11,0.0012191569333951,0.0099558352061644,0,0,47.033096926713945,315.5730647708604,PIK3CA;STAT1
Reactome_2022,PI3K Cascade R-HSA-109704,3/44,0.0012306518518731,0.0099558352061644,0,0,15.627852084972462,104.70991096419613,PIK3CA;FLT3;FGFR1
Reactome_2022,PECAM1 Interactions R-HSA-210990,2/12,0.0014584201472092,0.01153914841748,0,0,42.327659574468086,276.41661242727787,SRC;FYN
Reactome_2022,p38MAPK Events R-HSA-171007,2/12,0.0014584201472092,0.01153914841748,0,0,42.327659574468086,276.41661242727787,SRC;MAPK14
Reactome_2022,IRS-mediated Signaling R-HSA-112399,3/47,0.0014911419622017,0.0116698066607093,0,0,14.560117302052786,94.76034521616964,PIK3CA;FLT3;FGFR1
Reactome_2022,Signaling By ERBB2 R-HSA-1227986,3/49,0.0016825893967761,0.0127522564808296,0,0,13.925666199158483,88.94909779620225,PIK3CA;SRC;FYN
Reactome_2022,Signaling By FGFR1 R-HSA-5654736,3/49,0.0016825893967761,0.0127522564808296,0,0,13.925666199158483,88.94909779620225,PIK3CA;SRC;FGFR1
Reactome_2022,Netrin-1 Signaling R-HSA-373752,3/49,0.0016825893967761,0.0127522564808296,0,0,13.925666199158483,88.94909779620225,SRC;FYN;MAPK14
Reactome_2022,FCGR Activation R-HSA-2029481,2/13,0.0017182072819512,0.0128865546146341,0,0,38.47775628626693,244.9676276502863,SRC;FYN
Reactome_2022,IRS-related Events Triggered By IGF1R R-HSA-2428928,3/51,0.0018887419901292,0.0140195281741555,0,0,13.344086021505376,83.69202965543494,PIK3CA;FLT3;FGFR1
Reactome_2022,Signaling By PDGF R-HSA-186797,3/52,0.0019974552526144,0.0141805405157737,0,0,13.071099407504937,81.24840214579592,PIK3CA;SRC;STAT1
Reactome_2022,IGF1R Signaling Cascade R-HSA-2428924,3/52,0.0019974552526144,0.0141805405157737,0,0,13.071099407504937,81.24840214579592,PIK3CA;FLT3;FGFR1
Reactome_2022,DCC Mediated Attractive Signaling R-HSA-418885,2/14,0.0019983199495877,0.0141805405157737,0,0,35.269503546099294,219.2157820877061,SRC;FYN
Reactome_2022,Role Of LAT2/NTAL/LAB On Calcium Mobilization R-HSA-2730905,2/14,0.0019983199495877,0.0141805405157737,0,0,35.269503546099294,219.2157820877061,PIK3CA;FYN
Reactome_2022,SARS-CoV Infections R-HSA-9679506,7/369,0.0020089099064012,0.0141805405157737,0,0,4.245887392141039,26.36765295107483,GSK3B;KDM1A;STING1;STAT1;RPSA;ST3GAL3;VEGFA
Reactome_2022,"Nucleotide-binding Domain, Leucine Rich Repeat Containing NLR Signaling Pathways R-HSA-168643",3/53,0.0021099899675299,0.0144685026344914,0,0,12.809032258064516,78.91737109678841,APP;BCL2;MAPK14
Reactome_2022,Signaling By Type 1 Insulin-like Growth Factor 1 Receptor (IGF1R) R-HSA-2404192,3/53,0.0021099899675299,0.0144685026344914,0,0,12.809032258064516,78.91737109678841,PIK3CA;FLT3;FGFR1
Reactome_2022,Insulin Receptor Signaling Cascade R-HSA-74751,3/53,0.0021099899675299,0.0144685026344914,0,0,12.809032258064516,78.91737109678841,PIK3CA;FLT3;FGFR1
Reactome_2022,Signaling By NTRK1 (TRKA) R-HSA-187037,4/114,0.002222755364757,0.0149568585292063,0,0,7.823715415019762,47.7951376926109,RPS6KA3;PIK3CA;SRC;MAPK14
Reactome_2022,Macroautophagy R-HSA-1632852,4/114,0.002222755364757,0.0149568585292063,0,0,7.823715415019762,47.7951376926109,PRKAA2;SRC;HDAC6;MTOR
Reactome_2022,EPHA-mediated Growth Cone Collapse R-HSA-3928663,2/15,0.0022985611577693,0.0151831562715038,0,0,32.55482815057283,197.78594479007495,SRC;FYN
Reactome_2022,Signaling By FLT3 ITD And TKD Mutants R-HSA-9703648,2/15,0.0022985611577693,0.0151831562715038,0,0,32.55482815057283,197.78594479007495,PIK3CA;FLT3
Reactome_2022,Signaling By ERBB4 R-HSA-1236394,3/57,0.002599258732796,0.0165393808491163,0,0,11.857825567502989,70.58405029921917,PIK3CA;SRC;ESR1
Reactome_2022,NCAM Signaling For Neurite Out-Growth R-HSA-375165,3/57,0.002599258732796,0.0165393808491163,0,0,11.857825567502989,70.58405029921917,SRC;FYN;FGFR1
Reactome_2022,CRMPs In Sema3A Signaling R-HSA-399956,2/16,0.00261873530111,0.0165393808491163,0,0,30.227963525835865,179.70717131978577,GSK3B;FYN
Reactome_2022,Signaling By NTRK3 (TRKC) R-HSA-9034015,2/16,0.00261873530111,0.0165393808491163,0,0,30.227963525835865,179.70717131978577,PIK3CA;SRC
Reactome_2022,Heme Degradation R-HSA-189483,2/16,0.00261873530111,0.0165393808491163,0,0,30.227963525835865,179.70717131978577,ABCC1;ABCG2
Reactome_2022,TCF Dependent Signaling In Response To WNT R-HSA-201681,5/198,0.0026682584202949,0.0167056179357596,0,0,5.611512839492114,33.25567293802176,GSK3B;PSMB5;TERT;SOST;CSNK1E
Reactome_2022,Signaling By Cytosolic FGFR1 Fusion Mutants R-HSA-1839117,2/17,0.0029586481540932,0.0182070655636506,0,0,28.21134751773049,164.2753203692656,PIK3CA;STAT1
Reactome_2022,GAB1 Signalosome R-HSA-180292,2/17,0.0029586481540932,0.0182070655636506,0,0,28.21134751773049,164.2753203692656,PIK3CA;SRC
Reactome_2022,Platelet Degranulation R-HSA-114608,4/125,0.0031016621195662,0.0189193481064266,0,0,7.1085159899389145,41.05748852006977,APP;TTR;SERPINE1;VEGFA
Reactome_2022,Selective Autophagy R-HSA-9663891,3/61,0.0031532246844044,0.0189193481064266,0,0,11.03781979977753,63.57044273872647,PRKAA2;SRC;HDAC6
Reactome_2022,Signaling By FGFR In Disease R-HSA-1226099,3/61,0.0031532246844044,0.0189193481064266,0,0,11.03781979977753,63.57044273872647,PIK3CA;STAT1;FGFR1
Reactome_2022,Regulation Of Signaling By CBL R-HSA-912631,2/18,0.0033181068615317,0.0195822700024821,0,0,26.4468085106383,150.96792713266765,PIK3CA;FYN
Reactome_2022,Ephrin Signaling R-HSA-3928664,2/18,0.0033181068615317,0.0195822700024821,0,0,26.4468085106383,150.96792713266765,SRC;FYN
Reactome_2022,Autophagy R-HSA-9612973,4/128,0.0033772198700035,0.0197690919219717,0,0,6.935483870967742,39.46777492892892,PRKAA2;SRC;HDAC6;MTOR
